,Unnamed: 0,brandName,instagramLinks,instagramFollowers,facebookLinks,facebookFollowers,web-scraper-order,web-scraper-start-url,link,link-href,Unnamed: 0,websites,Unnamed: 0,crm
444,444,The Stationery Store,https://instagram.com/thestationerystorenl,1.1 K,https://facebook.com/thestationerystorenl,101,1648216253-934,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-stationery-store,444,stationerystore.nl,444,U
445,445,Woodlane,https://instagram.com/woodlaneproducts,537,https://facebook.com/woodlaneproducts,247,1648216253-430,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/woodlane-product,445,www.woodlane.eu,445,W
446,446,Loeze,x,x,https://facebook.com/Loezezeep,87,1648216253-942,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/loeze,446,error loading websitis,446,website could not be loaded
447,447,The Cool Club.,https://instagram.com/thecoolclub.co,951,x,x,1648216253-1360,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-cool-club,447,thecoolclub.co,447,U
448,448,Greentime woodwatch,https://instagram.com/greentimewatch,391,x,x,1648216253-496,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/greentime-woodwatch,448,time-for-watches.turis.app/forms/b2b-aanvraag,448,U
449,449,Studio Roem,https://instagram.com/studio_roem,1.7 K,x,x,1648216253-461,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/studio-roem,449,www.studioroem.nl/links,449,U
450,450,Sodafashion,https://instagram.com/sodafashion.nl,6.0 K,x,x,1648216253-1561,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/soda-fashion-,450,www.sodafashion.nl,450,W
451,451,RevitalTrax,https://instagram.com/revitaltrax,6.7 K,x,x,1648216253-1578,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/revitaltrax,451,linksome.me/linkinbio,451,U
452,452,INTERTIME - Mooie Klokken - Wanduhren,x,x,x,x,1648216253-1803,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/cloudnola,452,error loading websitis,452,website could not be loaded
453,453,DesignBite,https://instagram.com/designbite,80,x,x,1648216253-1363,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/designbite,453,error loading websitis,453,website could not be loaded
454,454,The Glencairn,x,x,x,x,1648216253-1483,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/whisky-unlimited,454,error loading websitis,454,website could not be loaded
455,455,SoapGifts,https://instagram.com/soapgifts.nl,3.6 K,x,x,1648216253-1296,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/soapgifts-by-eline,455,www.soapgifts.nl,455,W
456,456,Wildcards,https://instagram.com/wildcardboxingclub,62.5 K,x,x,1648216253-620,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/wildcards,456,www.wildcardboxingstore.com,456,S
457,457,Lytse Boef,https://instagram.com/lytseboef.nl,,https://facebook.com/lytseboef.nl,1.2 K,1648216253-1723,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/lytse-boef,457,error loading websitis,457,website could not be loaded
458,458,Wooden Amsterdam,https://instagram.com/wooden_amsterdam,12.1 K,x,x,1648216253-1779,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/wooden-amsterdam,458,woodenamsterdam.com,458,W
459,459,Allbaby,https://instagram.com/allbabywinkel,15,x,x,1648216253-976,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/allbaby,459,error loading websitis,459,website could not be loaded
460,460,Auribee,https://instagram.com/auribee.manuka.benelux,157,x,x,1648216253-1101,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/sweet-gold-1688216268816385,460,error loading websitis,460,website could not be loaded
461,461,Original Beans,x,x,x,x,1648216253-1008,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/chocoweb,461,error loading websitis,461,website could not be loaded
462,462,LoesieLoe,https://instagram.com/loesieloe_collections,997,x,x,1648216253-1540,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/loesieloe,462,www.loesieloe.nl,462,S
463,463,Poufs & Pillows,https://instagram.com/poufspillows,6.4 K,x,x,1648216253-1350,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/poufs-pillows,463,linkin.bio/poufspillows,463,S
464,464,Carrera Culinair kookboeken,https://instagram.com/carreraculinair,3.0 K,x,x,1648216253-1434,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/carrera-culinair,464,linkin.bio/carreraculinair,464,S
465,465,Hikaya,x,x,x,x,1648216253-1716,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/hikaya,465,error loading websitis,465,website could not be loaded
466,466,Creative Cosmetics,https://instagram.com/creativecosmetics.nl,18.9 K,https://facebook.com/creativecosmetics.nl,100.2 K,1648216253-1854,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/creative-cosmetics,466,linktr.ee/creativecosmetics.nl,466,S
467,467,La Rochère,x,x,https://facebook.com/verrerie.larochere,2.6 K,1648216253-1772,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/la-rochere,467,error loading websitis,467,website could not be loaded
468,468,Windmillkey,https://instagram.com/windmillkeynl,1.4 K,https://facebook.com/windmillkey,1.5 K,1648216253-840,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/windmillkey,468,windmillkey.com,468,S
469,469,Hektik,x,x,x,x,1648216253-828,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/hektik,469,error loading websitis,469,website could not be loaded
470,470,Shake it Baby,https://instagram.com/shakeitbabygifts,920,https://facebook.com/Shake.it.Baby.snowglobes,186,1648216253-1721,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/shake-it-baby,470,www.shake-it-baby.com,470,W
471,471,Natursutten,https://instagram.com/kleinegiraf,6.3 K,https://facebook.com/KleineGirafDistributeur,5.5 K,1648216253-544,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kleine-giraf-natursutten-olala,471,www.kleinegiraf.nl,471,U
472,472,InteriorScent,https://instagram.com/interiorscent_nl,833,https://facebook.com/InteriorScent,229,1648216253-1682,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/interiorscent,472,www.interiorscent.nl,472,W
473,473,Malique by Me,https://instagram.com/MALIQUEBYME,374,x,x,1648216253-1080,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/malique-by-me,473,www.malique.eu,473,U
474,474,Titicaca,x,x,x,x,1648216253-1075,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/titicaca,474,error loading websitis,474,website could not be loaded
475,475,n'oil,x,x,x,x,1648216253-1123,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/argan-valley-1758022521421825,475,error loading websitis,475,website could not be loaded
476,476,Happy Crafting,https://instagram.com/_happycrafting,,x,x,1648216253-1591,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/happy-crafting,476,www.happycrafting.nl,476,U
477,477,R Rebels Kids Clothing,https://instagram.com/rrebelskidsclothing,16.9 K,x,x,1648216253-1719,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/r-rebels,477,www.r-rebels.nl,477,U
478,478,Just Dreamz,https://instagram.com/justdreamzbags,921,x,x,1648216253-392,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/Just-Dreamz,478,justdreamz.shop,478,W
479,479,SiennaX,https://instagram.com/siennaxofficial,56.1 K,x,x,1648216253-541,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/siennax,479,bit.ly/GuildAwards2022VoteNow,479,U
480,480,Wiebe van der Zee,https://instagram.com/wiekevdzee,339,https://facebook.com/tafelenkeuken,1.6 K,1648216253-1458,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/wiebe-van-der-zee,480,error loading websitis,480,website could not be loaded
481,481,Global & Green Textiles,https://instagram.com/globalgreentextiles,150,x,x,1648216253-1332,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/global-green-textiles,481,www.globalgreentextiles.com,481,U
482,482,Golden Rose Cosmetics,https://instagram.com/goldenrose_nl,7.5 K,https://facebook.com/cosmicosmetics,9.3 K,1648216253-1564,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/golden-rose-cosmetics,482,goldenrose.nl,482,W
483,483,Love Ibiza,https://instagram.com/loveibizanl,20.6 K,https://facebook.com/LoveIbizanl,40.6 K,1648216253-1692,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/love-ibiza,483,www.loveibiza.nl,483,U
484,484,Rozablue,https://instagram.com/rozabluehome,1.5 K,x,x,1648216253-1407,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/rozablue,484,www.rozabluehome.com/shop-start/?doing_wp_cron=1638172956.1442720890045166015625,484,W
485,485,Kats Kalma,https://instagram.com/katskalma,783,https://facebook.com/KatsKalma,481,1648216253-1302,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kats-kalma,485,katskalma.com,485,U
486,486,KRAEK,https://instagram.com/kraekdesign,3.4 K,x,x,1648216253-379,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kraek-1559568248307713,486,www.kraek.com,486,S
487,487,Greenleaf,x,x,x,x,1648216253-1815,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/green-leaf-gifts,487,error loading websitis,487,website could not be loaded
488,488,Ecoffee Cup,x,x,x,x,1648216253-1797,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/ecoffee-cup,488,error loading websitis,488,website could not be loaded
489,489,Snufie,https://instagram.com/snufie_offical,,https://facebook.com/snufieoffical,88,1648216253-1541,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/snufie-bv,489,error loading websitis,489,website could not be loaded
490,490,British Bags,https://instagram.com/thebritishbagco,524,x,x,1648216253-513,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/british-bags,490,www.thebritishbagcompany.com,490,U
491,491,Marshmallow and Me,https://instagram.com/marshmallowand.me,756,https://facebook.com/MarshmallowandMe,222,1648216253-1129,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/marshmallow-and-me,491,linktr.ee/marshmallowandme,491,S
492,492,Flonal,https://instagram.com/flonal_cookware,2.9 K,x,x,1648216253-1968,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/flonal,492,www.flonalcookware.it/shop,492,W
493,493,Kurk by DooWz,https://instagram.com/kurkbydoowz,300,x,x,1648216253-1189,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kurk-by-doowz,493,www.orderchamp.com/nl/store/kurk-by-doowz,493,U
494,494,Ted & Fred,https://instagram.com/tedenfred,5.8 K,https://facebook.com/tedenfred,624,1648216253-991,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/ted-fred,494,tedenfred.nl/pages/meer,494,S
495,495,The Twinning Company,https://instagram.com/the_twinning,558,https://facebook.com/twinningcompany,164,1648216253-1131,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-twinning-company,495,www.youtube.com/watch?v=l_XETIoJQ1Q&t=17s,495,U
496,496,Kusje op je Hart,https://instagram.com/kusjeopjehart,5.6 K,https://facebook.com/kusjeopjehart.nl,519,1648216253-948,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kusje-op-je-hart,496,kusjeopjehart.nl/product/moederdagpakketje-heart,496,U
497,497,Renske Versluijs,https://instagram.com/renskeversluijs,3.8 K,x,x,1648216253-416,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/renske-Versluijs,497,linktr.ee/renskeversluijs,497,S
498,498,Olivella,https://instagram.com/olivella_huidverzorging,94,https://facebook.com/olivella.nl,359,1648216253-1181,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/kemios,498,www.olivella.nl,498,U
499,499,Eden Designs,https://instagram.com/Edendsigns,84,x,x,1648216253-1307,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/eden-designs,499,error loading websitis,499,website could not be loaded
500,500,Dersut,https://instagram.com/dersutkoffie,58,https://facebook.com/Dersut.nl,11,1648216253-1271,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/agnoli-trading-vof,500,www.dersut.nl,500,W
501,501,Shankara Naturals EU,https://instagram.com/shankaranaturalseu,701,https://facebook.com/shankaranaturals,29.9 K,1648216253-1482,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/shankara-eu,501,www.shankara.eu,501,W
502,502,MuchoWow,https://instagram.com/Fotocadeau.nl,18.8 K,https://facebook.com/Fotocadeau,19.2 K,1648216253-450,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/luxurydeco,502,linktr.ee/fotocadeau.nl,502,S
503,503,Helioux,https://instagram.com/helioux_com,2.1 K,x,x,1648216253-1567,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/helioux,503,error loading websitis,503,website could not be loaded
504,504,DutchTapestries ®️,https://instagram.com/dutchtapestries,356,https://facebook.com/Dutchtapestries,72,1648216253-904,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/dutchtapestries,504,www.dutchtapestries.com,504,U
505,505,Canndle,https://instagram.com/canndle_shop,,https://facebook.com/canndleshop,48,1648216253-1520,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/canndle,505,error loading websitis,505,website could not be loaded
506,506,WoodWideCities,https://instagram.com/woodwidecities,839,https://facebook.com/woodwidecities,2.3 K,1648216253-743,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/woodwidecities,506,linkin.bio/woodwidecities,506,S
507,507,The Twinning Company,https://instagram.com/the_twinning,558,https://facebook.com/twinningcompany,164,1648216253-1809,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/the-twinning-company,507,www.youtube.com/watch?v=l_XETIoJQ1Q&t=17s,507,U
508,508,Mags,https://instagram.com/magsupyourmind,1.1 K,x,x,1648216253-653,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/mags,508,linktr.ee/Magsupyourmind,508,S
509,509,Slokky,https://instagram.com/slokkybottles,169,https://facebook.com/slokkybottles,20,1648216253-954,https://www.orderchamp.com/nl/marketplace?sort=popularity&country=NL,,https://www.orderchamp.com/nl/store/slokky,509,www.slokky.com,509,U
